post_id,tfidf_sum,tfidf_mean,tfidf_max
44,17.287526554193295,1.2701376892671814e-05,0.25655455706476044
2374,5.808596689881692,4.26765364868335e-06,0.18611494561050945
39,23.319649057839403,1.7133257945256114e-05,0.267214333510792
40,18.535337601375065,1.3618160352203279e-05,0.32985343851102916
41,25.25825066056218,1.8557574461776293e-05,0.2422231602845626
42,23.903052813617805,1.756189248470358e-05,0.311298444585557
43,24.52756226346881,1.8020727927167125e-05,0.25718971734176715
2375,5.278639505372992,3.878287019725578e-06,0.2034196639980261
2376,6.277514405992261,4.6121737641145855e-06,0.1734123343276719
2377,6.038384760202909,4.4364820162025635e-06,0.18179318675275696
45,15.927053348485808,1.170181903898447e-05,0.1835169728479654
46,19.536490592424514,1.4353720840089348e-05,0.1543781289288942
47,14.21946232404966,1.044722908293051e-05,0.28636405230361295
48,22.026982304134428,1.6183518398423713e-05,0.14590658765947837
49,16.67424157543173,1.2250788219188278e-05,0.26161668716745146
50,28.56038698442585,2.0983698168304808e-05,0.30385073549609626
2378,5.323048945557183,3.910915229180745e-06,0.20093970288509438
2379,5.297306111239968,3.8920016246275685e-06,0.20614058080488673
2380,5.805567209064935,4.265427848623282e-06,0.18714003358827386
2381,5.515418684830759,4.052251848598173e-06,0.19833400755155076
2382,6.037225834900287,4.4356305382879615e-06,0.1800702504307923
51,24.72824553454432,1.8168172609550716e-05,0.19800687423014393
52,20.01388060796421,1.47044656671853e-05,0.1850974641113049
53,15.93475151046131,1.1707474981511921e-05,0.23815684434129297
54,17.98549937462426,1.3214186855701784e-05,0.18870880673721083
55,17.978940782639384,1.320936817048242e-05,0.2158999343615092
56,17.488026945032086,1.2848687210500598e-05,0.2512574709101754
57,20.453577854520347,1.5027517112958784e-05,0.27429735632348673
59,18.84399277153896,1.3844933432425773e-05,0.29424206969057887
60,21.904964706873677,1.609387043834743e-05,0.17985559740110607
67,18.275732173510747,1.3427424773440597e-05,0.13608614000834665
61,19.962304523063743,1.4666572028039443e-05,0.1768315265912506
62,26.282813558726225,1.9310334521408434e-05,0.09845338866008138
63,18.16077929312715,1.3342967355309043e-05,0.2763863166578613
64,19.14972061479881,1.4069555766433776e-05,0.24363039064220002
65,24.18447580517258,1.776865771920913e-05,0.15731760053198973
66,26.046465442070076,1.9136686400139693e-05,0.15783125293741052
1473,15.307771345540623,1.1246824271653354e-05,0.20838946778249698
68,22.095023822496834,1.6233509411675977e-05,0.2822010883709265
69,23.8573244210675,1.7528295223310742e-05,0.3358757996637242
70,19.234097084417403,1.4131548286771424e-05,0.21448785967838652
71,21.37387979399468,1.5703675252278343e-05,0.23036565755174768
82,17.254195487500585,1.2676888112338057e-05,0.16909976635025506
72,20.199959220898823,1.4841180111969492e-05,0.1877738978318321
74,19.59648033080487,1.4397796102936936e-05,0.24123302124004614
75,18.44790635611484,1.355392344735951e-05,0.28507080398585255
76,18.354012622176047,1.3484938465680526e-05,0.30281250238121615
102,25.85390001131275,1.8995206003572833e-05,0.22773915780257692
285,15.932971713675913,1.1706167341017876e-05,0.15912687341216977
77,19.28942688148515,1.4172199828433507e-05,0.28024550216039573
78,19.905746371041115,1.4625017997568916e-05,0.2600122826823101
79,17.101106507407692,1.2564411591872356e-05,0.21701550449069876
80,18.71684781860087,1.3751518335581008e-05,0.15291658543771344
81,16.31269009588857,1.1985151513244001e-05,0.2639384083645933
2383,4.995316905447573,3.670126117552354e-06,0.22247014814959415
2384,5.790181538098261,4.254123790458469e-06,0.1884992420328345
83,18.833837490182287,1.3837472211437507e-05,0.13781928956821018
84,16.038282492043354,1.178354057788391e-05,0.1638451222249721
85,21.08400159413023,1.5490697863181826e-05,0.17291432218613575
87,20.49870325195634,1.5060671345779051e-05,0.2444778996734499
88,20.409326968655478,1.4995005395481782e-05,0.2236868535438946
2385,6.067067223523418,4.457555405487144e-06,0.17726820740477256
2386,6.0292344596587935,4.429759168053776e-06,0.18714417875738454
89,19.804111340170905,1.4550345381533636e-05,0.2700614612501363
92,19.8158325622172,1.455895712008321e-05,0.21468989757520635
93,18.291531329820742,1.3439032624815494e-05,0.1124890499707396
94,17.22323223445788,1.2654138996350585e-05,0.18299292754238508
95,18.537542248788178,1.3619780136133724e-05,0.25356811692378045
96,19.711655930277555,1.448241715576108e-05,0.32442446099624217
97,23.14052845236435,1.7001655641580705e-05,0.17519356051933968
98,17.557573561679092,1.2899784039585691e-05,0.20917643768015684
99,17.903228766415772,1.3153741539897374e-05,0.30643820489793877
100,16.539365014932066,1.2151692606896825e-05,0.2847075836681326
101,23.622446708614692,1.7355727427669267e-05,0.2947213367477654
103,19.823492832474344,1.4564585223058468e-05,0.23900864914015998
104,20.899315369336488,1.5355006424580924e-05,0.22129441726480126
105,17.472332340470118,1.283715617469291e-05,0.3242572114997802
106,21.581825891369157,1.5856456030247454e-05,0.12565395606434943
107,27.03398394678369,1.986222944862248e-05,0.22716983138931
123,16.604365064181575,1.2199449012127638e-05,0.22701642987677126
108,16.685496322481193,1.2259057232320907e-05,0.28712634709186524
109,25.34237202147962,1.8619379550340504e-05,0.23751428625392149
110,19.142423528633742,1.4064194499666616e-05,0.18281537399008913
111,18.665048877038455,1.3713460960665972e-05,0.3545447810252164
113,21.24283442645947,1.5607394468680578e-05,0.23123791922345222
169,18.44675289766097,1.355307598601183e-05,0.11461982150985384
114,23.18841785077894,1.703684062287447e-05,0.33516366859417746
115,19.87235199906045,1.4600482705993882e-05,0.3716766787228066
116,16.16949670524726,1.1879945414651863e-05,0.23225922968195273
117,19.329165650972335,1.4201396433680962e-05,0.2626044120220633
118,15.353213144579406,1.1280210968961578e-05,0.3780566380211885
2388,4.3949441884933895,3.229024255454981e-06,0.24870441216619787
2389,4.705627287639306,3.4572872822139154e-06,0.23234128998628234
2390,4.747234477674438,3.487856641018635e-06,0.2299022902568503
119,20.99322471590265,1.5424002877066014e-05,0.4464465558789395
120,22.979395820791844,1.6883269342829718e-05,0.2013345828231195
121,19.3659377768534,1.4228413406207221e-05,0.12941397208468897
122,20.062602664666343,1.4740262413655619e-05,0.2338572107566578
286,14.825809275165142,1.0892720294741348e-05,0.2080928402290685
2391,5.626682634121934,4.133998959735452e-06,0.1876900822645936
124,18.883307874989676,1.3873818764571818e-05,0.2755279923258228
125,17.173104604066793,1.2617309556098536e-05,0.17452748530432183
126,23.23542293129503,1.707137588398518e-05,0.14596032385294044
127,30.206281054567057,2.2192958547153476e-05,0.19561734302686756
128,16.52317407893216,1.2139796909745765e-05,0.24017304850010499
129,24.895761822304706,1.829124906585204e-05,0.26774088243040967
130,19.52962712487592,1.434867815871703e-05,0.3298855975715292
131,25.542214759660276,1.8766206681968445e-05,0.24835532075651062
132,22.06565151764023,1.6211929186591715e-05,0.2538287550243196
133,18.996559399614693,1.3957026173880743e-05,0.230669290134452
134,18.034196541497735,1.3249965315282208e-05,0.1725902428464168
176,17.08705455284192,1.2554087432978997e-05,0.1752861695425262
2392,5.780647401899527,4.24711893312237e-06,0.19290172842511893
135,21.588741533132193,1.586153704471264e-05,0.3638620937300848
136,20.790483096053382,1.527504589831812e-05,0.20847537594153207
137,24.270328276158086,1.783173467748506e-05,0.21808025871469955
138,18.773468697279867,1.3793118452164591e-05,0.22517337833631892
260,15.334878678214878,1.1266740391392766e-05,0.178487132193673
139,23.276974469592673,1.7101904354714292e-05,0.1979875284770772
140,18.56920162027435,1.3643040699648582e-05,0.2837709689621977
141,18.817046215570496,1.3825135437481724e-05,0.13517880470758228
142,19.22295023697088,1.412335854891973e-05,0.4232285866500794
143,24.93913374004701,1.832311499369768e-05,0.3035206653664289
144,24.811683478768426,1.822947558273319e-05,0.2622918444540042
145,17.666770130914156,1.2980012218954987e-05,0.367507338786265
146,20.220803729623068,1.4856494851219122e-05,0.19599287473105903
147,21.36970157367031,1.5700605457943498e-05,0.1716158544166021
148,20.639758678897003,1.5164306653855938e-05,0.233352998745314
149,18.92446333155861,1.3904056228759338e-05,0.22725353235931897
266,14.49204512233164,1.0647499309245732e-05,0.38132135935394407
150,21.816571666935136,1.6028926890094394e-05,0.3562863692388359
151,18.22897316505653,1.3393070304763835e-05,0.11401328093413426
152,22.72098537140542,1.669341173073149e-05,0.1747713373125342
153,17.06415607703867,1.2537263616654991e-05,0.2587810102534657
154,19.000256377515203,1.395974239297261e-05,0.19252011263174992
155,27.210112042325548,1.9991633115240364e-05,0.27519386406625007
156,19.80271710639684,1.4549321019338974e-05,0.3275665038278976
157,21.76638885346191,1.599205690609407e-05,0.3354019442287295
158,25.083382022980345,1.842909613576053e-05,0.23193281092367232
159,18.18559790872868,1.3361201924014958e-05,0.24447310581163376
160,19.609279586457326,1.4407199887190063e-05,0.48778290801875873
161,19.191233859145132,1.41000561020848e-05,0.19597694157349804
162,17.41406222946697,1.2794344345070558e-05,0.3013503292398554
2393,5.064752973357449,3.721141725002259e-06,0.21699810871575492
163,18.480223096284455,1.3577666988435229e-05,0.15404052819479358
164,17.803106207195572,1.3080180157004967e-05,0.23869409415070006
165,19.455744531798118,1.4294395629776541e-05,0.20573449525404272
166,15.826551116512677,1.1627978705444334e-05,0.2434329426735324
167,21.43492097773182,1.574852302608738e-05,0.15491113338727464
168,25.999076102330104,1.9101868818639746e-05,0.1885781386664434
170,19.30928208469799,1.4186787711696961e-05,0.1582136502149684
171,14.859093462807289,1.0917174632409857e-05,0.24007688117796086
172,18.496774867100463,1.3589827795750002e-05,0.20978940620778364
173,23.326936220326367,1.713861192096416e-05,0.2392370905814281
174,19.557655458218093,1.4369270949961026e-05,0.27702043937202314
175,26.998850075457895,1.983641612362161e-05,0.1685053866388209
2394,6.156069696046417,4.522946712008091e-06,0.19484499500930322
177,20.688162700987682,1.5199869736045187e-05,0.36453683655679564
178,23.504372370274737,1.7268976632643085e-05,0.20329761999305596
179,23.828385826761988,1.750703365116702e-05,0.2676500425117314
180,24.52449214890279,1.801847227294788e-05,0.33724198384358056
181,18.69330218775085,1.3734219045791707e-05,0.2257649811183189
182,25.119606983399088,1.845571109850606e-05,0.23844120689136214
1758,16.627718957853965,1.2216607430049026e-05,0.22567181147161927
183,22.986587097958306,1.6888552870310736e-05,0.226714411344775
184,19.5685430696749,1.4377270223665042e-05,0.3284968744894946
185,16.619413955167737,1.2210505633538022e-05,0.20577114566359875
186,15.820766557019478,1.1623728712245496e-05,0.19720036334593422
187,18.583166703123787,1.3653301032730635e-05,0.35419034628347423
188,27.531504565228403,2.022776449881766e-05,0.22877307500453384
1759,29.292417524714846,2.1521530793464438e-05,0.2010732145973991
189,22.081968487668643,1.622391748262861e-05,0.16920921634210323
190,16.408645647773838,1.2055651340134711e-05,0.2758395631477653
191,18.713028621731226,1.3748712320578408e-05,0.15534830995281382
192,20.29701512927771,1.4912488385487675e-05,0.15418074980166235
193,19.635499094741718,1.442646371048008e-05,0.26279959265442304
194,20.18707524685954,1.4831714083984813e-05,0.25539155502179717
196,14.50830163777759,1.065944318849266e-05,0.38458754821802293
197,21.30334838378308,1.5651854882194558e-05,0.20552895118935502
198,13.775415111728249,1.0120981659150455e-05,0.2026438196939585
199,22.310005263678242,1.639145915080218e-05,0.17615755605134012
200,19.734103272253076,1.4498909518030205e-05,0.40629301354333663
1838,13.971883717622823,1.0265329770676011e-05,0.17830627651925782
201,21.5818689110223,1.585648763736177e-05,0.3910478685579257
202,27.426111975686265,2.0150331154187817e-05,0.20504163335867093
203,26.109228675113176,1.9182799386597532e-05,0.27837838320627223
204,16.62853905488983,1.221720996630591e-05,0.20344626273951052
205,22.228163653642678,1.6331329025691343e-05,0.3372906690793325
206,14.941067155302752,1.0977401800270203e-05,0.18142457558673222
207,23.60724065814798,1.734455533908697e-05,0.21774184784245118
2395,7.050835617313296,5.18034319733541e-06,0.16111747097811846
2396,5.536484099353161,4.067728890291246e-06,0.19155885562683803
208,17.807993190944643,1.3083770689304141e-05,0.2972006919550496
209,15.75978586014818,1.1578925378945483e-05,0.2278938975074961
210,19.000051296279747,1.395959171704692e-05,0.18918564476016525
211,17.99545068790724,1.3221498218619285e-05,0.2729224355520704
212,19.22671813397542,1.4126126873225459e-05,0.23777391422580207
213,24.180844872300913,1.776599002428311e-05,0.2029340705266218
214,20.668447005391933,1.5185384350893093e-05,0.29327393481246955
215,16.532410379066377,1.2146582942943186e-05,0.13903267930172009
216,20.199263754823658,1.4840669143745638e-05,0.2046057721787177
323,17.08713518357525,1.255414667345684e-05,0.1546306593065472
2397,5.906040762864129,4.339247111925596e-06,0.1771910111240157
217,20.316553166444848,1.4926843242616916e-05,0.22110963137864353
218,22.196238793588797,1.630787340417609e-05,0.24350247528382243
219,17.809465223047148,1.308485221097078e-05,0.26260612407825407
220,21.948369806221894,1.6125760745162437e-05,0.3521080978647618
384,15.270620410839822,1.1219528983222697e-05,0.23506151669870154
385,26.42467114010837,1.941455918307829e-05,0.144867641619733
386,32.804498955007865,2.410190397664139e-05,0.11184216489717355
2398,5.3303405569119775,3.916272473531571e-06,0.1961002431015244
221,21.91740147661678,1.610300789935672e-05,0.13135292088279923
222,16.941314154886562,1.2447010014059851e-05,0.20603922654095733
223,16.881802993373523,1.2403286368035177e-05,0.43128657328990877
224,19.944122678082994,1.4653213583441723e-05,0.19732859318757556
225,16.539365014932066,1.2151692606896825e-05,0.2847075836681326
2399,6.01854386863569,4.421904647896471e-06,0.193027103731973
2400,5.9574182297610845,4.376994823768772e-06,0.18838113758227296
2401,5.359397466395277,3.937620973418274e-06,0.19720164756577957
2402,5.045218134354978,3.70678921760739e-06,0.2124826212316807
226,22.986488395475394,1.688848035227695e-05,0.20125076988777607
227,19.30468040855254,1.4183406798708752e-05,0.31325976129867034
228,17.1490336281622,1.2599624288273804e-05,0.14751192399023833
229,20.500579866174053,1.5062050119335083e-05,0.3857808881957468
230,17.14861077609015,1.259931361320285e-05,0.25741683852029246
231,22.41779841918681,1.6470656223343304e-05,0.23223154666065055
232,18.732601912760657,1.3763093079191561e-05,0.306609690480926
234,19.96764007315537,1.467049212802774e-05,0.2982654704533306
235,19.223313127174478,1.4123625169204164e-05,0.2534512701742476
412,16.00007936405283,1.1755472228975511e-05,0.18232165768536837
2403,6.174499358213597,4.536487231205918e-06,0.184438215283605
236,18.722353038464874,1.3755563094219508e-05,0.22588743606452427
237,17.939938867038943,1.3180712941637256e-05,0.30065534014921574
238,17.92829943926387,1.3172161298432432e-05,0.20540410407758608
239,19.45205378521466,1.4291683988916605e-05,0.2628534788145101
240,15.350942128420767,1.1278542423026467e-05,0.28613165857729983
1847,13.971659850682444,1.026516529264184e-05,0.22548214558975485
241,18.89075037189941,1.3879286866557254e-05,0.3124678993626376
242,20.93226591558327,1.537921563145541e-05,0.15474889868955163
243,21.64910422351358,1.5905886320381855e-05,0.1416087365956067
244,23.028805482757495,1.6919571282080237e-05,0.2746019181377216
1848,14.640924360413067,1.0756882875971617e-05,0.25391724536754906
245,23.324264900782836,1.713664926678031e-05,0.18689961046484743
246,20.306067684991657,1.491913941920296e-05,0.10308587993592377
247,20.95990186990673,1.539952013658816e-05,0.1988820692877472
248,20.12386516955388,1.4785272795072964e-05,0.22850115837043078
277,18.246283344745617,1.3405788325217728e-05,0.2546870029340717
249,20.91176507399323,1.5364153389044122e-05,0.16007040318914156
250,27.51716979104993,2.0217232548573964e-05,0.14655717567064583
251,14.212176468070508,1.0441876067131124e-05,0.2627183219866764
252,23.35557712452802,1.7159654776208465e-05,0.17334100696203814
253,20.564325723170466,1.5108885052749206e-05,0.3035518549729465
425,16.407874238418206,1.2055084575367435e-05,0.11275109558665723
255,19.598794976762356,1.4399496704268484e-05,0.191218609570398
256,16.773340214048442,1.2323597313923516e-05,0.2394351328681901
257,21.143611756697126,1.5534494246604422e-05,0.14487282919731487
258,18.080456138193767,1.3283952859463161e-05,0.34160277338160544
259,16.523187759376,1.2139806960950691e-05,0.1286626468352264
2404,5.213572511788159,3.830481429596576e-06,0.20801397075845815
2405,6.094764395353048,4.477904887940081e-06,0.17388299244945396
2406,5.222504774998758,3.837044082801283e-06,0.21742962285750422
261,18.74217004115733,1.3770122911049943e-05,0.2684371470662902
262,15.063848542302944,1.1067610926879844e-05,0.2014167031258847
263,18.856637028351035,1.38542233369586e-05,0.3089846422048447
264,18.321317120202842,1.34609166432436e-05,0.2292469273495653
265,21.23145736029995,1.559903558606254e-05,0.27563767639243525
2407,5.5694554079086975,4.091953351511634e-06,0.19236993865457166
2408,5.3132448026561585,3.9037119943104965e-06,0.19836582515530835
2409,5.776355715876873,4.243965774021911e-06,0.19238927065348674
267,23.031073276760594,1.6921237460654722e-05,0.16956030315404758
269,17.33202420462535,1.2734069911375485e-05,0.16803208297015623
270,22.84518738172222,1.6784664608285537e-05,0.24688433605698973
271,16.15258831740129,1.1867522596037147e-05,0.28083137641854206
279,19.474379023470227,1.4308086639950201e-05,0.1565720249854381
272,19.342970379966886,1.4211538952641813e-05,0.23481675839473123
273,14.436408468568743,1.0606622315867053e-05,0.2822611799653133
274,18.059432499472052,1.3268506511009363e-05,0.32304999036971443
275,17.956069921086502,1.3192564642717361e-05,0.27385974596641804
276,22.460288847774812,1.650187450932156e-05,0.15819098344448704
2410,5.49994802364399,4.040885346982342e-06,0.20557543725294197
2411,6.0350698748136695,4.434046525587253e-06,0.18407456836963532
2412,6.490205835053418,4.7684410007188544e-06,0.16864008269898595
2413,5.52602559526795,4.060044887510201e-06,0.20245597189710976
280,19.257674200274973,1.4148870709016729e-05,0.25238263747587264
281,17.42413086121907,1.280174190343597e-05,0.3111628786884435
282,18.799771673071962,1.381244360014838e-05,0.2373523788111329
283,16.783579632835053,1.2331120351806557e-05,0.2173834384562806
284,18.434397656840435,1.3543998425392042e-05,0.14899992185588865
2414,5.583201538700194,4.102052817589178e-06,0.1926384049034694
2415,5.32279834444222,3.910731109191058e-06,0.20164615400876706
2416,4.380837614297305,3.218659966788977e-06,0.24211276677289068
287,17.719793948010913,1.301896952630167e-05,0.34516513419659406
288,14.990760486535835,1.1013912155124283e-05,0.3332444842919883
289,19.59843305759231,1.439923079741552e-05,0.23324146836302914
290,18.388427409005043,1.351022346968755e-05,0.24729287263340666
291,14.615671646106414,1.0738329369143067e-05,0.24478869469598766
292,22.90869868200701,1.6831327209747614e-05,0.3180350938873411
451,15.86653062625837,1.1657352185778383e-05,0.14865930340344818
2417,4.979550944939103,3.6585426555767346e-06,0.21857637458930948
293,24.18447580517258,1.776865771920913e-05,0.15731760053198973
294,22.727157831438447,1.669794671964317e-05,0.14736187091259775
295,21.15333213475309,1.554163593832313e-05,0.2536801343955458
296,18.987368253141433,1.3950273315681733e-05,0.19582458007023226
297,18.468234049816292,1.3568858475702207e-05,0.18473825844417666
298,18.033867603825385,1.3249723640376496e-05,0.220492311134708
2418,5.778069784604655,4.245225123233219e-06,0.19008607654143284
2419,5.319901504254271,3.9086027619743745e-06,0.2066267125856595
299,21.42218079295965,1.5739162641999616e-05,0.14962401468128353
301,23.232230032219512,1.7069030018345257e-05,0.37913899887484526
302,19.312677981498705,1.4189282722479453e-05,0.14509744267075458
303,31.251476632306055,2.2960877712327596e-05,0.11744313249437908
304,20.418844967538206,1.5001998396516185e-05,0.18481932479307014
305,26.66595660024953,1.9591834836617692e-05,0.25629969303914024
1854,13.453386446230446,9.884382893103199e-06,0.39340583348300356
306,19.98236070866842,1.4681307575753267e-05,0.3171554626603911
307,25.391278451686837,1.865531175849011e-05,0.14119966771999565
308,20.89717887140416,1.5353436710985178e-05,0.2305732739841997
310,16.87560747735773,1.2398734439584755e-05,0.31372419561916387
1855,15.966559619249718,1.17308448243115e-05,0.12636868468599424
311,20.382544624946583,1.497532804948043e-05,0.27895421059908276
313,14.684020799789652,1.0788546406178718e-05,0.23435461894069065
314,22.17181561705514,1.6289929369840108e-05,0.3443581645145489
315,21.61758306355825,1.58827273027264e-05,0.15605714874665041
358,20.735104904510994,1.5234358800588502e-05,0.29210765303535297
316,19.575213057178,1.4382170752660913e-05,0.1756708546867762
317,19.553440308101372,1.4366174022813849e-05,0.2853634749804959
318,19.042156818152716,1.3990527206915643e-05,0.1752956894915301
320,15.047268700624167,1.1055429495526836e-05,0.20173631626576224
321,21.951959368391176,1.612839804448029e-05,0.23677275521828825
324,21.492807116515056,1.5791052746185964e-05,0.3060511043908573
325,15.280037169490948,1.1226447601705277e-05,0.18927587628971898
326,18.93847035538188,1.3914347376435437e-05,0.21870600885980337
327,28.354511902666008,2.0832438993197066e-05,0.1677798381087798
328,14.87453447153866,1.0928519347970331e-05,0.1306207423318901
329,27.47009456536954,2.0182645750873158e-05,0.23057566609200075
330,33.69895280568801,2.4759071179536706e-05,0.15648282956199558
331,23.151616495707785,1.7009802175271608e-05,0.3266141039153739
1856,14.317352587377105,1.0519150368184798e-05,0.1754815991214391
332,21.676624277564706,1.5926105672034795e-05,0.17307951303319585
333,19.691231718329796,1.4467411214172404e-05,0.13051404722414847
334,25.166776531296,1.849036719600026e-05,0.3275204161105631
335,16.723603699565135,1.2287055231758065e-05,0.2376714114930193
336,20.213249906205238,1.4850944956159847e-05,0.2033288485771894
452,16.104296376794334,1.1832041861612639e-05,0.2624465664970281
338,18.576422586907146,1.3648346040377783e-05,0.22423645148683233
339,18.36191041189492,1.3490741077379936e-05,0.2748594392171956
340,17.175867277777634,1.2619339329410728e-05,0.1748376635402523
341,21.522317589289848,1.581273448508707e-05,0.28998598401396786
342,18.782783578642803,1.3799962220041368e-05,0.19739458218108322
2420,5.2994737738567075,3.893594235333619e-06,0.20484748051022345
2421,5.535902763151173,4.067301774811213e-06,0.2031618596792953
343,23.70166565777218,1.741393064876823e-05,0.27708750902277035
345,21.434913089748726,1.5748517230680787e-05,0.15567667176219904
346,20.27165836837289,1.4893858434232528e-05,0.14212373347875784
347,16.652108777444028,1.2234526956592453e-05,0.15858323918982442
348,14.811289499872894,1.0882052421705579e-05,0.15048633708594503
2422,7.481331822655269,5.496634515111411e-06,0.19348576430829442
349,17.323373486307684,1.272771411296778e-05,0.2663172717759457
350,18.35741256182385,1.348743644679676e-05,0.20020600370552227
351,20.880930459664025,1.5341498785639308e-05,0.16267111114015437
352,17.594016762299766,1.2926559346325306e-05,0.33640571988262996
353,17.1988516838073,1.2636226279820958e-05,0.14394619874058243
2423,5.3043583423927725,3.8971829931434876e-06,0.20435392026877913
2424,4.072312129264346,2.9919821679660166e-06,0.27308519599889497
2425,5.010211453937719,3.6810693414673867e-06,0.21673582422640014
2426,3.2825443254256914,2.411729203332434e-06,0.3292730598526768
354,20.09249064372806,1.4762221511472935e-05,0.1856099287620787
355,21.430645506720552,1.5745381780372496e-05,0.18749672815799204
356,21.99489627325188,1.6159944362545868e-05,0.17355107943648665
357,15.657963969296675,1.1504115474383607e-05,0.3446538151413372
658,16.19077338930723,1.189557767889888e-05,0.14811386036711174
359,18.728963289029537,1.376041973368803e-05,0.2620944540592178
361,17.010408557881277,1.2497774595728512e-05,0.24616695401875663
362,22.16260787023251,1.6283164315142506e-05,0.32357543953983436
363,18.11725130305793,1.3310986759038244e-05,0.15607275696620532
381,18.341755039878482,1.3475932656083184e-05,0.26432320482207633
382,25.450000252248397,1.869845545046989e-05,0.1734314179166487
364,24.30652129510782,1.7858326172406224e-05,0.09206969081163481
365,17.835727383720524,1.3104147371541267e-05,0.24671377884812767
366,23.955832858284033,1.76006706891862e-05,0.2071091209718022
367,17.313811503647884,1.2720688796464485e-05,0.2859197614218284
383,15.203485081220729,1.1170203758955758e-05,0.3982001589522298
368,19.789338420604558,1.4539491520015096e-05,0.2339239802027283
369,15.449872895480476,1.135122818028429e-05,0.24275975271786912
370,16.43928630068987,1.2078163437495962e-05,0.30806748811325757
371,22.440055631830806,1.648700889505035e-05,0.17915154492272925
372,19.718700503552743,1.4487592897931907e-05,0.2786344005524941
373,29.036244222066294,2.1333316842985212e-05,0.3266723780279253
374,20.285379909032454,1.4903939833611375e-05,0.21352289365537494
375,19.761806256050953,1.4519263270614088e-05,0.1870612260921588
376,23.45401016315792,1.7231974845734425e-05,0.34344788006880556
378,18.145769689616756,1.3331939598932286e-05,0.32570608313645827
380,21.009050901114623,1.5435630586936458e-05,0.24445403595988233
2427,5.794644575160112,4.257402843458377e-06,0.1864216903776253
2428,5.041646554488443,3.7041651301276144e-06,0.20732234857194426
2429,5.846477098028365,4.295484891007744e-06,0.17850416657816534
387,22.28265524790961,1.637136472854874e-05,0.4219291563438237
388,17.53265810081859,1.2881478317373062e-05,0.2766644415648919
389,14.298801994811358,1.0505520999806326e-05,0.2970560743793393
390,21.038571053422093,1.5457319437519694e-05,0.15224101617255847
391,20.599470963518133,1.5134706730722637e-05,0.1609347039450635
392,23.552186912532775,1.7304106616117972e-05,0.33656083746036114
849,16.68970316838147,1.226214805824917e-05,0.1645737388369308
393,19.78890021593845,1.4539169565188189e-05,0.46649074111889055
394,26.112184306717825,1.918497092865422e-05,0.16407752033444578
395,14.213118326616668,1.0442568063197592e-05,0.295740316175817
396,14.805491151286246,1.0877792297475333e-05,0.20197716279674652
